CustomerID,Name,Gender,Age,Region,Occupation,Income,Customer_Segment,Join_Date
CUST1061,Chloe Lewis,Male,46,East,Retired,188933,Corporate,11/08/2023
CUST1062,Jane Rodriguez,Male,70,West,Doctor,128255,Corporate,01/17/2023
CUST1063,Emily Lewis,Male,70,South,Student,88411,Private,09/29/2015
CUST1064,Elizabeth Wilson,Female,47,North,Retired,33657,Private,03/12/2022
CUST1065,Mary Lee,Female,68,South,Teacher,125031,Retail,01/17/2022
CUST1066,Jennifer Hernandez,Male,25,South,Trader,155362,Private,11/15/2025
CUST1067,Thomas Clark,Male,72,West,Retired,103728,Corporate,05/13/2020
CUST1068,Chloe White,Male,34,South,Student,175456,Corporate,12/19/2023
CUST1069,Jennifer Miller,Male,44,East,Trader,123152,Corporate,08/05/2025
CUST1070,Christopher Lewis,Male,19,North,Banker,189635,Private,01/10/2022
CUST1071,Linda Robinson,Male,47,South,Engineer,64238,Retail,07/01/2019
CUST1072,Amanda Wilson,Female,27,North,Engineer,64596,Private,04/25/2016
CUST1073,John Thompson,Female,67,West,Retired,196582,Corporate,04/30/2016
CUST1074,Linda Thompson,Male,30,East,Engineer,149543,Corporate,06/17/2016
CUST1075,Emily Ramirez,Male,56,South,Retired,94178,Private,08/05/2022
CUST1076,James Wilson,Male,44,South,Teacher,96072,Corporate,08/22/2017
CUST1077,Amanda Anderson,Male,41,West,Teacher,22705,Corporate,06/29/2016
CUST1078,Chloe Hernandez,Female,61,South,Student,120531,Private,09/30/2019
CUST1079,Sophia Martin,Female,22,North,Banker,35401,Retail,09/25/2018
CUST1080,Ava Davis,Female,40,North,Teacher,86494,Private,12/13/2021
CUST1081,Daniel Martinez,Female,60,East,Trader,166685,Retail,07/05/2021
CUST1082,Mary Rodriguez,Male,50,West,Engineer,142705,Retail,01/03/2016
CUST1083,William Thompson,Female,27,East,Teacher,102121,Retail,12/22/2025
CUST1084,David Thomas,Female,65,East,Doctor,94167,Corporate,11/15/2021
CUST1085,Christopher Harris,Female,51,East,Doctor,63249,Corporate,04/07/2023
CUST1086,Jessica Harris,Male,53,West,Teacher,69524,Retail,08/12/2015
CUST1087,Linda Garcia,Male,48,East,Trader,142456,Corporate,04/20/2016
CUST1088,Daniel Robinson,Female,20,West,Engineer,167024,Corporate,02/18/2020
CUST1089,Jessica Brown,Male,25,East,Teacher,73407,Corporate,01/09/2017
CUST1090,Christopher Garcia,Female,54,South,Banker,21081,Private,08/08/2023
CUST1091,Joseph Garcia,Female,22,South,Retired,150576,Private,01/22/2016
CUST1092,Daniel Hernandez,Male,36,North,Doctor,117926,Private,06/02/2025
CUST1093,Sarah Clark,Female,27,North,Teacher,140647,Private,05/25/2022
CUST1094,Jessica Anderson,Female,56,North,Engineer,31494,Private,12/24/2021
CUST1095,Matthew Hernandez,Male,31,North,Retired,188727,Corporate,08/16/2018
CUST1096,Olivia Johnson,Male,53,West,Teacher,124558,Corporate,12/30/2016
CUST1097,Linda Harris,Female,23,North,Retired,74584,Retail,05/11/2019
CUST1098,Thomas Gonzalez,Female,59,South,Teacher,98262,Corporate,12/26/2023
CUST1099,Emily White,Female,75,South,Engineer,194462,Retail,05/01/2024
CUST1100,Elizabeth Taylor,Male,49,West,Doctor,144895,Corporate,04/25/2021
CUST1101,Amanda Wilson,Male,66,West,Retired,116530,Private,02/02/2017
CUST1102,Emily Lee,Female,23,North,Banker,109586,Corporate,08/02/2022
CUST1103,Linda Lee,Male,49,North,Engineer,142740,Corporate,11/21/2015
CUST1104,Ava Sanchez,Female,37,South,Trader,199388,Corporate,06/08/2024
CUST1105,Linda Taylor,Female,36,North,Banker,40062,Retail,10/03/2020
CUST1106,Sarah Taylor,Female,44,North,Doctor,193239,Private,05/17/2021
CUST1107,Christopher Rodriguez,Female,34,North,Retired,151974,Retail,04/11/2016
CUST1108,Sophia Perez,Female,29,South,Retired,123011,Retail,12/08/2015
CUST1109,Emily Lewis,Female,38,West,Retired,195704,Corporate,12/30/2021
CUST1110,Olivia Rodriguez,Female,73,South,Trader,68519,Retail,05/18/2023
CUST1111,Amanda Rodriguez,Male,45,North,Teacher,123529,Retail,02/24/2015
CUST1112,Mary Lee,Female,47,West,Retired,192416,Private,10/01/2021
CUST1113,Sophia Thomas,Female,57,East,Student,196633,Private,07/28/2022
CUST1114,Daniel Sanchez,Female,23,South,Trader,23637,Retail,04/03/2016
CUST1115,Christopher Smith,Male,72,North,Trader,146121,Private,08/17/2016
CUST1116,Samuel Davis,Female,71,South,Teacher,98883,Corporate,08/29/2016
CUST1117,Jessica Wilson,Male,25,South,Trader,136723,Corporate,04/15/2020
CUST1118,John Ramirez,Female,55,South,Trader,97288,Private,04/20/2024
CUST1119,Christopher Gonzalez,Male,39,North,Teacher,185258,Private,11/04/2019
CUST1120,Emily Ramirez,Female,65,East,Teacher,147794,Corporate,06/14/2020
CUST1121,Andrew Jackson,Female,32,North,Banker,24985,Corporate,06/18/2021
CUST1122,William Moore,Male,35,West,Doctor,50655,Corporate,12/25/2021
CUST1123,Samuel Lopez,Female,62,West,Teacher,62292,Corporate,02/22/2023
CUST1124,James Thomas,Female,46,South,Banker,77593,Private,03/12/2025
CUST1125,Grace Hernandez,Female,26,East,Student,122333,Corporate,05/05/2024
CUST1126,Grace Lee,Female,68,West,Retired,62474,Private,04/28/2017
CUST1127,Jennifer Thompson,Male,60,West,Trader,65427,Retail,10/02/2016
CUST1128,Amanda Thomas,Male,68,West,Doctor,99600,Retail,05/07/2017
CUST1129,Ashley Johnson,Male,40,East,Engineer,197452,Retail,12/16/2016
CUST1130,Christopher Ramirez,Male,69,North,Engineer,132884,Retail,12/04/2021
CUST1131,Linda Brown,Male,49,East,Engineer,113124,Retail,08/21/2023
CUST1132,Daniel Moore,Female,75,South,Retired,155105,Private,07/05/2022
CUST1133,Sarah Thompson,Male,46,West,Retired,49079,Retail,10/07/2023
CUST1134,Amanda Martin,Male,70,North,Banker,47632,Retail,01/24/2022
CUST1135,Sarah Ramirez,Male,41,South,Student,96578,Private,12/14/2019
CUST1136,Thomas Taylor,Female,64,North,Trader,189631,Corporate,10/02/2018
CUST1137,Christopher Jones,Male,72,South,Doctor,128986,Retail,10/01/2017
CUST1138,Christopher Sanchez,Female,39,East,Banker,64895,Retail,12/25/2017
CUST1139,Elizabeth Thompson,Female,41,South,Trader,158844,Corporate,10/30/2023
CUST1140,Linda Jones,Female,44,West,Doctor,155307,Private,01/21/2019
CUST1141,John Anderson,Male,67,North,Student,155619,Retail,12/14/2015
CUST1142,William Hernandez,Female,67,South,Doctor,36113,Corporate,07/07/2023
CUST1143,Jane Perez,Male,75,North,Student,193109,Private,11/28/2025
CUST1144,Jennifer Wilson,Female,74,East,Student,102233,Corporate,02/02/2015
CUST1145,Christopher Rodriguez,Male,62,West,Doctor,188789,Retail,12/14/2024
CUST1146,Ashley Martin,Female,62,East,Retired,190067,Corporate,09/12/2023
CUST1147,James Lewis,Female,23,North,Banker,107685,Corporate,02/18/2023
CUST1148,Sophia White,Male,51,East,Trader,44332,Private,03/10/2021
CUST1149,Jennifer Taylor,Female,66,South,Teacher,27311,Private,08/23/2021
CUST1150,Robert Davis,Female,64,West,Banker,48951,Private,09/03/2015
CUST1151,Christopher Lopez,Female,58,East,Teacher,32512,Private,07/22/2025
CUST1152,Sarah Anderson,Female,54,North,Doctor,108861,Retail,01/12/2024
CUST1153,Sophia Jackson,Male,40,East,Engineer,194829,Private,06/04/2021
CUST1154,Grace Jones,Female,51,South,Teacher,105943,Private,07/13/2021
CUST1155,James Clark,Female,47,North,Trader,131592,Corporate,12/02/2015
CUST1156,Michael Johnson,Female,74,South,Doctor,76304,Corporate,11/16/2015
CUST1157,Elizabeth Perez,Female,55,West,Retired,89125,Private,08/05/2020
CUST1158,Samuel Wilson,Female,62,West,Student,129293,Retail,08/14/2016
CUST1159,Andrew Jones,Female,63,West,Trader,154528,Private,04/28/2016
CUST1160,Charles Miller,Female,48,North,Student,61114,Private,02/21/2019
CUST1161,Ava Brown,Female,25,North,Engineer,169884,Corporate,06/14/2015
CUST1162,Andrew Jones,Male,41,East,Engineer,99497,Corporate,06/13/2020
CUST1163,John Sanchez,Male,27,West,Teacher,99996,Corporate,06/02/2017
CUST1164,Mary Clark,Female,18,North,Banker,111396,Retail,10/05/2024
CUST1165,Jane Wilson,Female,54,East,Banker,138587,Corporate,10/06/2023
CUST1166,Daniel Thomas,Male,66,South,Banker,186844,Corporate,07/17/2023
CUST1167,Matthew Perez,Female,27,East,Teacher,183779,Private,12/29/2021
CUST1168,Emily Gonzalez,Male,75,West,Engineer,161818,Retail,09/29/2025
CUST1169,Grace Lewis,Female,65,East,Student,43207,Retail,12/06/2022
CUST1170,John Jackson,Female,53,North,Student,166630,Retail,02/27/2017
CUST1171,Amanda Moore,Male,54,South,Retired,144737,Private,01/21/2025
CUST1172,John Brown,Male,19,East,Retired,73950,Retail,04/21/2024
CUST1173,Charles Clark,Female,23,East,Doctor,174374,Retail,07/06/2020
CUST1174,Chloe Robinson,Male,39,West,Trader,128773,Retail,08/22/2024
CUST1175,Andrew Hernandez,Female,34,North,Teacher,46039,Private,11/19/2016
CUST1176,Jennifer Jones,Male,34,North,Trader,100424,Corporate,08/11/2022
CUST1177,Mary Johnson,Female,29,North,Student,35335,Corporate,05/17/2019
CUST1178,Sarah Hernandez,Male,44,East,Engineer,118438,Retail,08/01/2015
CUST1179,James Davis,Male,49,West,Teacher,90592,Retail,07/27/2018
CUST1180,Matthew Moore,Female,22,West,Teacher,126822,Private,08/15/2017
CUST1181,Ava Lewis,Male,35,North,Trader,165413,Private,10/22/2023
CUST1182,David Martinez,Female,46,North,Retired,186670,Private,04/13/2017
CUST1183,Olivia Jones,Female,52,South,Retired,84267,Private,09/06/2025
CUST1184,Emily Robinson,Female,20,North,Retired,141805,Private,03/30/2018
CUST1185,Samuel Garcia,Male,21,West,Engineer,176727,Corporate,05/31/2024
CUST1186,Grace Gonzalez,Female,71,South,Banker,153779,Corporate,07/06/2015
CUST1187,Mary White,Male,37,North,Doctor,52237,Retail,02/17/2023
CUST1188,Ashley Rodriguez,Female,31,East,Student,109819,Private,12/06/2017
CUST1189,Thomas Thompson,Female,35,South,Student,104315,Corporate,05/12/2017
CUST1190,Matthew Martin,Female,19,South,Student,20536,Private,05/05/2020
CUST1191,John Lewis,Male,61,South,Doctor,165697,Private,11/20/2022
CUST1192,Jessica Harris,Female,52,North,Retired,190156,Private,11/14/2015
CUST1193,Ashley Smith,Female,61,North,Engineer,118664,Private,01/06/2019
CUST1194,Daniel Garcia,Male,25,West,Engineer,70591,Corporate,02/08/2015
CUST1195,Linda White,Male,66,East,Student,113800,Retail,01/04/2016
CUST1196,Christopher Martin,Female,69,South,Trader,149448,Corporate,05/31/2015
CUST1197,Robert Thomas,Male,18,South,Retired,187362,Corporate,03/30/2016
CUST1198,Chloe Rodriguez,Female,28,South,Student,168296,Private,08/27/2022
CUST1199,Amanda Jackson,Male,22,South,Student,37052,Retail,11/29/2017
CUST1200,Ava Jackson,Male,74,East,Trader,197728,Retail,11/16/2025
CUST1201,Charles Perez,Female,61,West,Teacher,131965,Private,07/20/2022
CUST1202,Samuel Johnson,Female,45,West,Engineer,51907,Private,10/23/2020
CUST1203,Matthew Thomas,Female,51,North,Student,78863,Retail,02/12/2018
CUST1204,Ava Wilson,Female,38,North,Doctor,71015,Corporate,12/02/2015
CUST1205,Daniel Jackson,Male,65,South,Student,131101,Retail,04/14/2025
CUST1206,Linda Miller,Male,39,East,Teacher,184100,Private,02/01/2016
CUST1207,John Thomas,Female,69,North,Banker,184180,Corporate,06/04/2024
CUST1208,Robert Davis,Male,48,South,Engineer,34269,Corporate,10/29/2020
CUST1209,Olivia Davis,Male,67,West,Retired,45079,Private,01/03/2020
CUST1210,Joseph Brown,Male,21,North,Doctor,102124,Private,09/24/2015
CUST1211,Olivia Jones,Male,69,West,Teacher,99028,Private,01/08/2022
CUST1212,Emily Williams,Male,61,North,Banker,33684,Corporate,07/13/2024
CUST1213,Daniel Gonzalez,Male,57,West,Trader,177175,Private,12/30/2021
CUST1214,John Anderson,Female,47,West,Banker,182327,Retail,10/23/2018
CUST1215,Samuel Perez,Male,47,East,Banker,70457,Retail,02/25/2016
CUST1216,John Martin,Male,55,South,Banker,53025,Private,09/15/2020
CUST1217,Robert Lopez,Female,48,West,Trader,83740,Retail,12/09/2023
CUST1218,Jane Johnson,Male,37,West,Banker,190840,Corporate,06/28/2018
CUST1219,Joseph Lewis,Male,27,West,Engineer,178159,Corporate,04/07/2018
CUST1220,Elizabeth Smith,Male,21,South,Banker,166656,Retail,09/25/2019
CUST1221,Elizabeth Miller,Male,58,South,Retired,37931,Corporate,02/14/2017
CUST1222,Grace Thomas,Female,56,East,Retired,171626,Private,10/19/2025
CUST1223,William Martin,Female,44,East,Trader,47485,Corporate,10/28/2024
CUST1224,Olivia Robinson,Male,49,South,Teacher,187448,Retail,10/10/2022
CUST1225,Linda Anderson,Male,33,West,Student,106904,Private,03/20/2019
CUST1226,James Gonzalez,Male,70,North,Engineer,22593,Retail,01/05/2019
CUST1227,John Moore,Male,27,East,Doctor,70961,Private,07/26/2021
CUST1228,Ava Harris,Female,20,North,Trader,71858,Corporate,12/14/2016
CUST1229,Linda Lewis,Female,64,South,Engineer,165360,Retail,01/01/2017
CUST1230,James Smith,Male,71,East,Teacher,25503,Private,07/16/2016
CUST1231,Daniel Lee,Male,39,South,Engineer,139591,Retail,02/23/2019
CUST1232,Olivia Lopez,Male,51,West,Student,37138,Retail,08/14/2016
CUST1233,Daniel Robinson,Male,68,South,Trader,159606,Corporate,10/15/2022
CUST1234,Elizabeth Hernandez,Female,58,South,Teacher,181488,Private,02/13/2017
CUST1235,Chloe Moore,Female,68,South,Engineer,84794,Retail,01/22/2022
CUST1236,Olivia Rodriguez,Male,72,West,Trader,41340,Corporate,11/14/2023
CUST1237,Grace Martin,Male,28,West,Retired,189101,Private,03/13/2019
CUST1238,Jessica Taylor,Female,29,East,Student,118010,Private,10/15/2022
CUST1239,Jessica Thompson,Female,48,East,Banker,125105,Private,05/01/2025
CUST1240,Olivia Jackson,Male,31,South,Trader,138510,Retail,06/10/2019
CUST1241,James Martinez,Female,74,West,Banker,61211,Corporate,11/08/2017
CUST1242,Ashley Williams,Male,66,North,Engineer,136524,Private,12/11/2018
CUST1243,Linda Jackson,Male,47,East,Doctor,138266,Corporate,11/07/2019
CUST1244,Emily Lopez,Female,38,East,Doctor,26479,Retail,12/15/2019
CUST1245,Linda Rodriguez,Male,40,North,Engineer,151534,Private,02/17/2021
CUST1246,Samuel Williams,Female,32,North,Teacher,38703,Corporate,06/06/2015
CUST1247,Ashley Miller,Female,30,East,Engineer,99355,Private,02/23/2024
CUST1248,Thomas Perez,Female,30,South,Retired,162377,Corporate,02/04/2015
CUST1249,Thomas Martinez,Female,70,East,Retired,125856,Corporate,03/20/2024
CUST1250,Joseph Harris,Male,48,South,Retired,124203,Retail,07/18/2017
CUST1251,Sophia White,Male,48,South,Banker,173879,Private,07/01/2023
CUST1252,Matthew White,Female,39,North,Engineer,69242,Corporate,08/21/2023
CUST1253,Charles Wilson,Male,46,West,Retired,166393,Retail,03/15/2019
CUST1254,David Jackson,Male,37,North,Doctor,192713,Corporate,10/23/2018
CUST1255,Linda Wilson,Female,61,West,Retired,160929,Corporate,08/28/2018
CUST1256,Joseph Smith,Male,26,South,Engineer,168947,Private,12/18/2023
CUST1257,Amanda Robinson,Female,42,South,Doctor,36700,Private,05/02/2019
CUST1258,James Thomas,Male,39,West,Student,99860,Retail,12/03/2016
CUST1259,Sarah Perez,Male,20,West,Teacher,68940,Retail,10/12/2015
CUST1260,Ava Gonzalez,Female,31,South,Engineer,192902,Private,10/14/2015
CUST1261,Matthew Johnson,Female,51,North,Trader,105661,Corporate,05/21/2019
CUST1262,Mary Brown,Male,52,West,Doctor,38025,Corporate,09/17/2025
CUST1263,Daniel Ramirez,Male,26,South,Engineer,133298,Private,06/15/2022
CUST1264,Jessica Garcia,Female,55,South,Banker,199525,Corporate,02/02/2018
CUST1265,James Smith,Male,46,North,Retired,124657,Private,01/21/2024
CUST1266,Linda Taylor,Female,54,West,Doctor,141292,Private,06/10/2015
CUST1267,Sophia Williams,Female,59,West,Engineer,97974,Corporate,11/15/2021
CUST1268,Christopher Sanchez,Male,44,South,Trader,181935,Private,11/05/2019
CUST1269,Matthew Gonzalez,Male,62,North,Doctor,31446,Retail,12/06/2024
CUST1270,Chloe Garcia,Female,74,East,Student,37496,Private,02/23/2023
CUST1271,Sophia Lewis,Male,49,West,Retired,164919,Retail,02/19/2019
CUST1272,Michael Harris,Male,50,East,Doctor,138210,Retail,11/01/2017
CUST1273,James Taylor,Male,47,North,Teacher,187475,Private,07/30/2022
CUST1274,Sophia Anderson,Female,39,West,Retired,70961,Corporate,06/04/2015
CUST1275,John Rodriguez,Male,63,South,Engineer,195713,Private,03/16/2020
CUST1276,Jessica Anderson,Male,23,South,Student,134746,Retail,04/12/2020
CUST1277,Christopher Rodriguez,Male,28,North,Banker,46349,Retail,04/19/2018
CUST1278,Sarah Moore,Female,28,North,Student,22938,Private,01/24/2018
CUST1279,David Anderson,Female,29,South,Student,29029,Private,12/20/2020
CUST1280,James Anderson,Male,71,North,Doctor,100825,Corporate,08/03/2015
CUST1281,Amanda Smith,Male,67,West,Retired,72884,Retail,03/15/2019
CUST1282,Ava Davis,Male,23,North,Doctor,27325,Retail,10/12/2018
CUST1283,Christopher Miller,Male,32,North,Retired,194092,Retail,02/13/2023
CUST1284,Mary Johnson,Female,50,North,Retired,105758,Corporate,04/21/2021
CUST1285,Samuel Miller,Male,52,West,Doctor,51668,Retail,05/25/2017
CUST1286,Sarah Lopez,Female,29,North,Doctor,191440,Corporate,02/19/2015
CUST1287,Daniel Miller,Female,32,North,Student,92995,Private,12/30/2021
CUST1288,Elizabeth Johnson,Male,74,South,Doctor,99045,Private,08/08/2020
CUST1289,Sarah Thompson,Male,34,North,Banker,105027,Private,10/23/2022
CUST1290,Daniel Perez,Male,39,South,Student,103353,Private,05/28/2020
CUST1291,Michael Hernandez,Male,56,West,Doctor,153962,Private,04/27/2023
CUST1292,Linda Taylor,Male,32,North,Banker,52520,Corporate,08/26/2017
CUST1293,Sophia Wilson,Male,57,North,Teacher,56059,Corporate,08/04/2020
CUST1294,Jennifer Miller,Male,42,South,Student,29937,Retail,05/10/2025
CUST1295,Sophia Martin,Female,65,East,Trader,92909,Corporate,03/21/2022
CUST1296,Olivia Harris,Male,51,West,Student,95616,Retail,07/27/2017
CUST1297,Chloe White,Female,39,South,Trader,161377,Retail,03/02/2025
CUST1298,Ava Perez,Male,69,South,Banker,120004,Private,08/10/2018
CUST1299,Mary Anderson,Male,22,West,Teacher,70453,Retail,02/11/2022
CUST1300,David Miller,Male,23,South,Banker,163876,Retail,08/25/2017
CUST1301,Andrew Williams,Female,64,West,Engineer,63033,Private,03/20/2017
CUST1302,Linda Wilson,Male,56,South,Engineer,94803,Private,01/11/2020
CUST1303,Samuel Miller,Female,73,West,Teacher,114262,Corporate,03/28/2019
CUST1304,Mary Thomas,Female,45,West,Retired,60862,Corporate,03/23/2015
CUST1305,Thomas Gonzalez,Female,72,North,Retired,98703,Private,01/09/2021
CUST1306,David Moore,Male,34,West,Doctor,100176,Corporate,03/06/2018
CUST1307,Daniel Moore,Female,22,East,Trader,143013,Retail,09/25/2016
CUST1308,Ava Miller,Male,18,East,Doctor,126051,Corporate,07/18/2025
CUST1309,Daniel White,Female,42,West,Engineer,188047,Private,10/19/2015
CUST1310,Emily Lewis,Male,25,West,Banker,62562,Retail,07/23/2023
CUST1311,Emily Rodriguez,Female,50,West,Student,116516,Private,08/25/2015
CUST1312,Samuel Gonzalez,Female,65,South,Trader,145232,Retail,05/02/2025
CUST1313,Christopher Lopez,Male,62,South,Engineer,178711,Corporate,08/03/2025
CUST1314,Grace Jones,Female,33,South,Teacher,50600,Retail,03/24/2022
CUST1315,Charles Robinson,Female,43,North,Banker,69498,Corporate,11/10/2016
CUST1316,Christopher Wilson,Female,62,East,Banker,159775,Private,12/10/2024
CUST1317,Daniel Jackson,Female,64,West,Retired,43297,Retail,02/18/2022
CUST1318,Joseph Harris,Female,70,South,Engineer,74925,Private,06/19/2019
CUST1319,Charles Martinez,Male,28,West,Teacher,45394,Retail,09/05/2023
CUST1320,Charles Wilson,Female,59,East,Student,132970,Retail,12/23/2016
CUST1321,Elizabeth Garcia,Male,30,West,Trader,151757,Retail,01/20/2020
CUST1322,Joseph Clark,Male,29,South,Teacher,67901,Retail,11/28/2017
CUST1323,Daniel Ramirez,Female,46,North,Retired,186837,Retail,11/23/2015
CUST1324,Jennifer Williams,Female,25,East,Teacher,109693,Retail,07/26/2021
CUST1325,Linda Thomas,Female,61,North,Teacher,36005,Corporate,06/07/2023
CUST1326,John Perez,Male,24,South,Banker,21903,Corporate,10/05/2021
CUST1327,Andrew Harris,Female,49,West,Retired,108350,Private,10/26/2019
CUST1328,William Lopez,Female,38,South,Engineer,194346,Corporate,03/31/2019
CUST1329,Amanda Johnson,Female,73,East,Retired,46260,Retail,02/15/2020
CUST1330,Chloe Thompson,Female,64,South,Teacher,177786,Retail,09/29/2024
CUST1331,Andrew Rodriguez,Male,41,West,Banker,199879,Private,10/02/2024
CUST1332,Jessica Taylor,Female,60,South,Teacher,187267,Corporate,03/10/2015
CUST1333,Samuel Lopez,Male,69,East,Student,136472,Retail,10/21/2021
CUST1334,Jessica Gonzalez,Male,40,West,Doctor,192579,Private,02/24/2025
CUST1335,Sarah White,Female,36,South,Student,57528,Private,10/29/2024
CUST1336,Joseph Sanchez,Male,26,West,Retired,42830,Corporate,05/02/2024
CUST1337,Grace Moore,Female,28,West,Teacher,146397,Private,01/23/2021
CUST1338,Linda Davis,Male,28,North,Teacher,134004,Private,04/30/2015
CUST1339,Mary Robinson,Female,75,West,Retired,93494,Retail,01/24/2023
CUST1340,Robert Perez,Female,75,North,Student,55587,Private,02/08/2022
CUST1341,Sophia Thomas,Male,68,East,Retired,78669,Private,08/05/2023
CUST1342,Ava Martin,Male,59,East,Doctor,120047,Private,03/15/2022
CUST1343,Olivia Moore,Female,69,South,Trader,87919,Retail,04/06/2018
CUST1344,Michael Brown,Male,39,South,Student,50436,Private,02/15/2019
CUST1345,David Ramirez,Female,42,North,Engineer,36222,Private,01/02/2021
CUST1346,James Ramirez,Female,45,East,Retired,115688,Private,06/22/2025
CUST1347,Olivia Jones,Male,24,West,Teacher,161110,Corporate,07/18/2018
CUST1348,David Clark,Female,71,South,Doctor,198252,Corporate,08/26/2016
CUST1349,Amanda Martinez,Male,65,North,Banker,103922,Corporate,08/19/2020
CUST1350,Charles Brown,Female,72,West,Student,76545,Corporate,04/08/2018
CUST1351,Charles Gonzalez,Male,69,East,Trader,75210,Private,06/24/2025
CUST1352,Olivia Davis,Male,73,South,Retired,147796,Private,05/24/2019
CUST1353,Jennifer Clark,Male,19,West,Engineer,130739,Private,04/23/2020
CUST1354,Elizabeth Harris,Female,43,North,Banker,94197,Corporate,10/23/2022
CUST1355,Ava Miller,Female,24,South,Engineer,172144,Retail,07/12/2024
CUST1356,Ava Thompson,Female,47,South,Banker,56060,Corporate,10/21/2022
CUST1357,Jessica Martinez,Male,31,South,Retired,71289,Private,04/21/2022
CUST1358,John Lopez,Male,61,South,Doctor,131964,Private,06/09/2024
CUST1359,Mary Robinson,Male,24,East,Doctor,67089,Retail,04/25/2016
CUST1360,Andrew Lee,Female,55,West,Trader,184357,Private,07/13/2019
CUST1361,Linda Johnson,Male,33,West,Doctor,99348,Private,09/07/2021
CUST1362,Mary Lee,Female,67,North,Retired,141549,Private,04/15/2019
CUST1363,Robert Lee,Female,41,North,Teacher,50573,Retail,05/14/2016
CUST1364,Jessica Lee,Male,19,West,Engineer,44786,Private,01/11/2017
CUST1365,Daniel Thomas,Female,37,South,Teacher,105256,Retail,01/02/2023
CUST1366,Ava Ramirez,Male,43,North,Doctor,165767,Private,10/15/2023
CUST1367,Olivia Taylor,Female,22,North,Retired,74385,Private,01/24/2025
CUST1368,Sarah Garcia,Male,18,West,Retired,102390,Retail,06/10/2015
CUST1369,David Jackson,Male,59,South,Teacher,167455,Corporate,07/19/2024
CUST1370,Thomas Johnson,Male,25,East,Engineer,162718,Retail,09/29/2019
CUST1371,Grace Smith,Male,37,North,Banker,96912,Private,12/27/2020
CUST1372,Matthew Jones,Female,62,East,Banker,112305,Private,01/13/2021
CUST1373,Andrew Miller,Male,60,North,Trader,29629,Retail,08/03/2016
CUST1374,Jennifer Ramirez,Male,26,South,Banker,114126,Corporate,06/10/2016
CUST1375,Sophia Martin,Female,22,East,Engineer,120081,Private,02/18/2025
CUST1376,Mary Gonzalez,Female,23,East,Student,131501,Private,08/09/2016
CUST1377,Ashley Miller,Male,58,East,Student,189232,Retail,01/05/2023
CUST1378,Elizabeth Jackson,Male,44,South,Engineer,133672,Corporate,04/17/2015
CUST1379,Amanda Davis,Male,35,North,Banker,48833,Private,02/24/2021
CUST1380,Emily Williams,Female,58,North,Engineer,107429,Corporate,08/22/2016
CUST1381,Chloe Sanchez,Male,35,North,Teacher,118869,Retail,03/31/2019
CUST1382,Sarah Sanchez,Male,29,East,Banker,148350,Retail,12/06/2020
CUST1383,Elizabeth Thompson,Female,53,East,Banker,45969,Retail,11/30/2016
CUST1384,William Harris,Female,29,East,Retired,197684,Private,03/09/2021
CUST1385,Amanda Lewis,Female,48,South,Engineer,22489,Private,10/04/2020
CUST1386,Charles Jones,Male,27,West,Banker,90089,Retail,04/19/2025
CUST1387,Sophia Lee,Female,63,South,Student,179567,Corporate,12/04/2022
CUST1388,Matthew Garcia,Female,40,West,Banker,95188,Corporate,09/06/2025
CUST1389,Emily Taylor,Male,37,North,Engineer,126565,Corporate,06/24/2024
CUST1390,Michael Lee,Male,22,South,Teacher,63283,Private,08/24/2015
CUST1391,Michael White,Female,53,West,Retired,22803,Corporate,08/05/2022
CUST1392,Andrew Robinson,Male,48,West,Banker,199600,Private,12/16/2024
CUST1393,Ashley Thompson,Male,43,North,Banker,69855,Private,01/30/2015
CUST1394,Charles Wilson,Female,33,North,Banker,137611,Retail,07/25/2022
CUST1395,Ava Lewis,Male,29,North,Engineer,54948,Private,12/18/2018
CUST1396,Jane Wilson,Female,42,South,Engineer,49683,Corporate,04/01/2025
CUST1397,Grace Davis,Male,36,East,Doctor,96951,Corporate,05/22/2017
CUST1398,John White,Female,31,East,Student,155142,Retail,06/28/2025
CUST1399,Matthew Lewis,Female,21,East,Teacher,181357,Corporate,09/07/2018
CUST1400,Jennifer Lopez,Male,18,East,Student,68800,Corporate,12/23/2018
CUST1401,John Brown,Female,49,South,Teacher,158699,Private,01/28/2025
CUST1402,David Wilson,Male,49,North,Trader,192132,Corporate,07/15/2017
CUST1403,Jessica Gonzalez,Female,37,East,Doctor,67757,Private,02/07/2024
CUST1404,Robert Brown,Female,60,West,Trader,56667,Corporate,05/19/2023
CUST1405,Emily Smith,Female,74,South,Teacher,69693,Corporate,06/14/2015
CUST1406,David Gonzalez,Female,65,East,Teacher,62024,Private,03/26/2017
CUST1407,Jessica Perez,Female,25,West,Doctor,164211,Corporate,12/21/2023
CUST1408,Grace Thompson,Male,38,West,Banker,121934,Retail,03/25/2016
CUST1409,Sarah Sanchez,Male,26,South,Engineer,151072,Retail,08/10/2023
CUST1410,Grace Davis,Male,61,East,Doctor,176522,Private,02/02/2015
CUST1411,Emily Thomas,Female,36,West,Teacher,132447,Retail,12/04/2021
CUST1412,David White,Male,33,East,Retired,50151,Corporate,11/11/2022
CUST1413,Linda Perez,Female,30,West,Student,47017,Private,03/11/2023
CUST1414,Andrew Martin,Male,30,South,Trader,51578,Retail,07/02/2019
